dataset,seed,method,beta_scale,ratio,Delta_I
CiteSeer,0,Degree_Adaptive,2.0,0.1,0.956157575002892
CiteSeer,0,Betweenness,2.0,0.1,0.8678804370435269
CiteSeer,0,Betweenness_Adaptive,2.0,0.1,0.8716624409213849
CiteSeer,1,Ours,2.0,0.1,0.344729734267475
CiteSeer,1,Ours_Adaptive,2.0,0.1,0.33514872030915044
CiteSeer,1,PageRank,2.0,0.1,0.9608089864207058
CiteSeer,1,PageRank_Adaptive,2.0,0.1,0.9613938810148409
CiteSeer,1,Degree,2.0,0.1,0.9603725005266365
CiteSeer,1,Degree_Adaptive,2.0,0.1,0.9606082238859286
CiteSeer,1,Betweenness,2.0,0.1,0.8506774946831533
CiteSeer,1,Betweenness_Adaptive,2.0,0.1,0.8496594354732777
CiteSeer,2,Ours,2.0,0.1,0.36167282718582194
CiteSeer,2,Ours_Adaptive,2.0,0.1,0.35454994432370956
CiteSeer,2,PageRank,2.0,0.1,0.9481044764348566
CiteSeer,2,PageRank_Adaptive,2.0,0.1,0.9487945731420698
CiteSeer,2,Degree,2.0,0.1,0.9462842227662877
CiteSeer,2,Degree_Adaptive,2.0,0.1,0.9460926376604485
CiteSeer,2,Betweenness,2.0,0.1,0.8671841905534122
CiteSeer,2,Betweenness_Adaptive,2.0,0.1,0.8657942784553772
CiteSeer,3,Ours,2.0,0.1,0.2987490282260163
CiteSeer,3,Ours_Adaptive,2.0,0.1,0.3007278899097642
CiteSeer,3,PageRank,2.0,0.1,0.9654365669513625
CiteSeer,3,PageRank_Adaptive,2.0,0.1,0.9652874308712779
CiteSeer,3,Degree,2.0,0.1,0.9650492178293912
CiteSeer,3,Degree_Adaptive,2.0,0.1,0.9649683955473226
CiteSeer,3,Betweenness,2.0,0.1,0.8570698723150367
CiteSeer,3,Betweenness_Adaptive,2.0,0.1,0.8662573512969345
CiteSeer,4,Ours,2.0,0.1,0.3462960422399762
CiteSeer,4,Ours_Adaptive,2.0,0.1,0.3545392406000474
CiteSeer,4,PageRank,2.0,0.1,0.9667071188133732
CiteSeer,4,PageRank_Adaptive,2.0,0.1,0.9668097714245301
CiteSeer,4,Degree,2.0,0.1,0.966414985857137
CiteSeer,4,Degree_Adaptive,2.0,0.1,0.9669556288117808
CiteSeer,4,Betweenness,2.0,0.1,0.8503117269849318
CiteSeer,4,Betweenness_Adaptive,2.0,0.1,0.8518651651898177
PubMed,0,Ours,0.8,0.01,0.06957657038131208
PubMed,0,Ours_Adaptive,0.8,0.01,0.055865353075195044
PubMed,0,PageRank,0.8,0.01,0.306282091542839
PubMed,0,PageRank_Adaptive,0.8,0.01,0.280075754534039
PubMed,0,Degree,0.8,0.01,0.33437126891394103
PubMed,0,Degree_Adaptive,0.8,0.01,0.33809215688177213
PubMed,0,Betweenness,0.8,0.01,0.2601573938295315
PubMed,0,Betweenness_Adaptive,0.8,0.01,0.20464990072038172
PubMed,1,Ours,0.8,0.01,0.1308734492476082
PubMed,1,Ours_Adaptive,0.8,0.01,0.02346003525329297
PubMed,1,PageRank,0.8,0.01,0.3960445783087697
PubMed,1,PageRank_Adaptive,0.8,0.01,0.3944305591934057
PubMed,1,Degree,0.8,0.01,0.5098919754217466
PubMed,1,Degree_Adaptive,0.8,0.01,0.5006408902483198
PubMed,1,Betweenness,0.8,0.01,0.3018803411392535
PubMed,1,Betweenness_Adaptive,0.8,0.01,0.27160764114621094
PubMed,2,Ours,0.8,0.01,0.007167595326530399
PubMed,2,Ours_Adaptive,0.8,0.01,0.03864623415478907
PubMed,2,PageRank,0.8,0.01,0.34752805980498797
PubMed,2,PageRank_Adaptive,0.8,0.01,0.3280779695724645
PubMed,2,Degree,0.8,0.01,0.4419083478396603
PubMed,2,Degree_Adaptive,0.8,0.01,0.43912692533449865
PubMed,2,Betweenness,0.8,0.01,0.2517199748843329
PubMed,2,Betweenness_Adaptive,0.8,0.01,0.2161416075825932
PubMed,3,Ours,0.8,0.01,0.002489372199995412
PubMed,3,Ours_Adaptive,0.8,0.01,-0.02666841505745243
PubMed,3,PageRank,0.8,0.01,0.34517824313649015
PubMed,3,PageRank_Adaptive,0.8,0.01,0.3748641145098551
PubMed,3,Degree,0.8,0.01,0.472333354190637
PubMed,3,Degree_Adaptive,0.8,0.01,0.4662226665635912
PubMed,3,Betweenness,0.8,0.01,0.2504625849172786
PubMed,3,Betweenness_Adaptive,0.8,0.01,0.22915061881060597
PubMed,4,Ours,0.8,0.01,0.02436926221877264
PubMed,4,Ours_Adaptive,0.8,0.01,-0.013111495209237552
PubMed,4,PageRank,0.8,0.01,0.3147393158994444
PubMed,4,PageRank_Adaptive,0.8,0.01,0.2925712774164294
PubMed,4,Degree,0.8,0.01,0.3722717840823447
PubMed,4,Degree_Adaptive,0.8,0.01,0.3692812349936295
PubMed,4,Betweenness,0.8,0.01,0.24225410227296876
PubMed,4,Betweenness_Adaptive,0.8,0.01,0.2826502494871999
PubMed,0,Ours,0.8,0.05,0.1289184655797432
PubMed,0,Ours_Adaptive,0.8,0.05,0.12675049535224991
PubMed,0,PageRank,0.8,0.05,0.40435237792020295
PubMed,0,PageRank_Adaptive,0.8,0.05,0.3986027867756396
PubMed,0,Degree,0.8,0.05,0.39632291417595517
PubMed,0,Degree_Adaptive,0.8,0.05,0.40163444123331365
PubMed,0,Betweenness,0.8,0.05,0.367226446529594
PubMed,0,Betweenness_Adaptive,0.8,0.05,0.36684314045328986
PubMed,1,Ours,0.8,0.05,0.17018372113451583
PubMed,1,Ours_Adaptive,0.8,0.05,0.13821247660770883
PubMed,1,PageRank,0.8,0.05,0.53903914943931
PubMed,1,PageRank_Adaptive,0.8,0.05,0.5385367314422881
PubMed,1,Degree,0.8,0.05,0.5471410757680233
PubMed,1,Degree_Adaptive,0.8,0.05,0.5469295543022631
PubMed,1,Betweenness,0.8,0.05,0.5043317211569385
PubMed,1,Betweenness_Adaptive,0.8,0.05,0.5015137372212607
PubMed,2,Ours,0.8,0.05,0.03178281912715925
PubMed,2,Ours_Adaptive,0.8,0.05,0.10600002922457435
PubMed,2,PageRank,0.8,0.05,0.4826803540713493
PubMed,2,PageRank_Adaptive,0.8,0.05,0.477753870223323
PubMed,2,Degree,0.8,0.05,0.4836098793256938
PubMed,2,Degree_Adaptive,0.8,0.05,0.4851435959953624
PubMed,2,Betweenness,0.8,0.05,0.45890484092506706
PubMed,2,Betweenness_Adaptive,0.8,0.05,0.46194129008925927
PubMed,3,Ours,0.8,0.05,-0.0005049174789119558
PubMed,3,Ours_Adaptive,0.8,0.05,0.07206328702331087
PubMed,3,PageRank,0.8,0.05,0.5262412629429193
PubMed,3,PageRank_Adaptive,0.8,0.05,0.5276339746926317
PubMed,3,Degree,0.8,0.05,0.539553948785758
PubMed,3,Degree_Adaptive,0.8,0.05,0.5381202749257601
PubMed,3,Betweenness,0.8,0.05,0.474339654608207
PubMed,3,Betweenness_Adaptive,0.8,0.05,0.49358966760681255
PubMed,4,Ours,0.8,0.05,0.12936041866007705
PubMed,4,Ours_Adaptive,0.8,0.05,0.02899248064990657
PubMed,4,PageRank,0.8,0.05,0.4352745270169234
PubMed,4,PageRank_Adaptive,0.8,0.05,0.43171916434794216
PubMed,4,Degree,0.8,0.05,0.4324920692759815
PubMed,4,Degree_Adaptive,0.8,0.05,0.4362535399257731
PubMed,4,Betweenness,0.8,0.05,0.42408153393000486
PubMed,4,Betweenness_Adaptive,0.8,0.05,0.421422076113095
PubMed,0,Ours,0.8,0.1,0.15685399068211808
PubMed,0,Ours_Adaptive,0.8,0.1,0.15359851930448473
PubMed,0,PageRank,0.8,0.1,0.4112637054815822
PubMed,0,PageRank_Adaptive,0.8,0.1,0.410898054710906
PubMed,0,Degree,0.8,0.1,0.4134207771525494
PubMed,0,Degree_Adaptive,0.8,0.1,0.4132975541822116
PubMed,0,Betweenness,0.8,0.1,0.38521362731236547
PubMed,0,Betweenness_Adaptive,0.8,0.1,0.38427918645397086
PubMed,1,Ours,0.8,0.1,0.2828140530241161
PubMed,1,Ours_Adaptive,0.8,0.1,0.2644142698942325
PubMed,1,PageRank,0.8,0.1,0.5483746228044645
PubMed,1,PageRank_Adaptive,0.8,0.1,0.5478214795183439
PubMed,1,Degree,0.8,0.1,0.5486386685578933
PubMed,1,Degree_Adaptive,0.8,0.1,0.5478465312976066
PubMed,1,Betweenness,0.8,0.1,0.520348696307694
PubMed,1,Betweenness_Adaptive,0.8,0.1,0.5218237450706817
PubMed,2,Ours,0.8,0.1,0.10708606579132049
PubMed,2,Ours_Adaptive,0.8,0.1,0.0978363926837624
PubMed,2,PageRank,0.8,0.1,0.4849804566961538
PubMed,2,PageRank_Adaptive,0.8,0.1,0.48336100753596045
PubMed,2,Degree,0.8,0.1,0.4873084148639318
PubMed,2,Degree_Adaptive,0.8,0.1,0.48391769318477695
PubMed,2,Betweenness,0.8,0.1,0.46676165364397854
PubMed,2,Betweenness_Adaptive,0.8,0.1,0.46838110280417194
PubMed,3,Ours,0.8,0.1,0.1619266858378609
PubMed,3,Ours_Adaptive,0.8,0.1,0.1305766222186299
PubMed,3,PageRank,0.8,0.1,0.5531774327465793
PubMed,3,PageRank_Adaptive,0.8,0.1,0.5516370775875772
PubMed,3,Degree,0.8,0.1,0.5588840198296477
PubMed,3,Degree_Adaptive,0.8,0.1,0.5579765237669798
PubMed,3,Betweenness,0.8,0.1,0.5424972995502997
PubMed,3,Betweenness_Adaptive,0.8,0.1,0.5402702800433086
PubMed,4,Ours,0.8,0.1,0.16459406796048265
PubMed,4,Ours_Adaptive,0.8,0.1,0.1463190519281629
PubMed,4,PageRank,0.8,0.1,0.4506240485245247
PubMed,4,PageRank_Adaptive,0.8,0.1,0.44591902084901386
PubMed,4,Degree,0.8,0.1,0.44138612833236296
PubMed,4,Degree_Adaptive,0.8,0.1,0.4392631280397544
PubMed,4,Betweenness,0.8,0.1,0.4382219359739898
PubMed,4,Betweenness_Adaptive,0.8,0.1,0.4351125431980252
PubMed,0,Ours,0.9,0.01,0.0905560570180463
PubMed,0,Ours_Adaptive,0.9,0.01,0.0429544152905908
PubMed,0,PageRank,0.9,0.01,0.3966742189508353
PubMed,0,PageRank_Adaptive,0.9,0.01,0.4007263154413045
PubMed,0,Degree,0.9,0.01,0.5067928354339672
PubMed,0,Degree_Adaptive,0.9,0.01,0.5032827068490983
PubMed,0,Betweenness,0.9,0.01,0.2922809977321386
PubMed,0,Betweenness_Adaptive,0.9,0.01,0.36112249916191225
PubMed,1,Ours,0.9,0.01,-0.011813848401159604
PubMed,1,Ours_Adaptive,0.9,0.01,-0.02763754685303926
PubMed,1,PageRank,0.9,0.01,0.5498703977199585
PubMed,1,PageRank_Adaptive,0.9,0.01,0.547677456884001
PubMed,1,Degree,0.9,0.01,0.6817842233906292
PubMed,1,Degree_Adaptive,0.9,0.01,0.677181457460213
PubMed,1,Betweenness,0.9,0.01,0.4144864239132674
PubMed,1,Betweenness_Adaptive,0.9,0.01,0.39605126194065804
PubMed,2,Ours,0.9,0.01,0.03559888808793958
PubMed,2,Ours_Adaptive,0.9,0.01,-0.04652657577268474
PubMed,2,PageRank,0.9,0.01,0.49736822746636933
PubMed,2,PageRank_Adaptive,0.9,0.01,0.49870067121676115
PubMed,2,Degree,0.9,0.01,0.6616722294669833
PubMed,2,Degree_Adaptive,0.9,0.01,0.6624340612282137
PubMed,2,Betweenness,0.9,0.01,0.39160236222300837
PubMed,2,Betweenness_Adaptive,0.9,0.01,0.34584674664351767
PubMed,3,Ours,0.9,0.01,0.01067802273872779
PubMed,3,Ours_Adaptive,0.9,0.01,-0.01668897797105265
PubMed,3,PageRank,0.9,0.01,0.5108320988846502
PubMed,3,PageRank_Adaptive,0.9,0.01,0.5169253679178756
PubMed,3,Degree,0.9,0.01,0.6806635247069
PubMed,3,Degree_Adaptive,0.9,0.01,0.6809376163935156
PubMed,3,Betweenness,0.9,0.01,0.3500246147448242
PubMed,3,Betweenness_Adaptive,0.9,0.01,0.3485276524563849
PubMed,4,Ours,0.9,0.01,0.01886742632121232
PubMed,4,Ours_Adaptive,0.9,0.01,0.034661559718738806
PubMed,4,PageRank,0.9,0.01,0.5114140077316223
PubMed,4,PageRank_Adaptive,0.9,0.01,0.45871622850992033
PubMed,4,Degree,0.9,0.01,0.5974575964121617
PubMed,4,Degree_Adaptive,0.9,0.01,0.5923274718800328
PubMed,4,Betweenness,0.9,0.01,0.46635441392442334
PubMed,4,Betweenness_Adaptive,0.9,0.01,0.3690245512732004
PubMed,0,Ours,0.9,0.05,0.18557302715878188
PubMed,0,Ours_Adaptive,0.9,0.05,0.08472102610955577
PubMed,0,PageRank,0.9,0.05,0.5706997018603573
PubMed,0,PageRank_Adaptive,0.9,0.05,0.5733932138951071
PubMed,0,Degree,0.9,0.05,0.5737323078209106
PubMed,0,Degree_Adaptive,0.9,0.05,0.5691056397528871
PubMed,0,Betweenness,0.9,0.05,0.5353762154617817
PubMed,0,Betweenness_Adaptive,0.9,0.05,0.5301815851090499
PubMed,1,Ours,0.9,0.05,0.09911703949465692
PubMed,1,Ours_Adaptive,0.9,0.05,0.10792413612253307
PubMed,1,PageRank,0.9,0.05,0.7090043229544558
PubMed,1,PageRank_Adaptive,0.9,0.05,0.7119517460852363
PubMed,1,Degree,0.9,0.05,0.7200873280656956
PubMed,1,Degree_Adaptive,0.9,0.05,0.7225734154020931
PubMed,1,Betweenness,0.9,0.05,0.6751638778783837
PubMed,1,Betweenness_Adaptive,0.9,0.05,0.6746565131158537
PubMed,2,Ours,0.9,0.05,0.0785799065194151
PubMed,2,Ours_Adaptive,0.9,0.05,0.07025168982921065
PubMed,2,PageRank,0.9,0.05,0.6921775077597051
PubMed,2,PageRank_Adaptive,0.9,0.05,0.6942626572959403
PubMed,2,Degree,0.9,0.05,0.6938883996868723
PubMed,2,Degree_Adaptive,0.9,0.05,0.6939151323732343
PubMed,2,Betweenness,0.9,0.05,0.674740556149133
PubMed,2,Betweenness_Adaptive,0.9,0.05,0.6786156818096893
PubMed,3,Ours,0.9,0.05,0.1266124241819903
PubMed,3,Ours_Adaptive,0.9,0.05,0.0559090488618397
PubMed,3,PageRank,0.9,0.05,0.7288705231912243
PubMed,3,PageRank_Adaptive,0.9,0.05,0.7266038184182296
PubMed,3,Degree,0.9,0.05,0.7348692772369272
PubMed,3,Degree_Adaptive,0.9,0.05,0.7333810367294055
PubMed,3,Betweenness,0.9,0.05,0.6866955896597359
PubMed,3,Betweenness_Adaptive,0.9,0.05,0.6964373538329492
PubMed,4,Ours,0.9,0.05,0.1456168906451051
PubMed,4,Ours_Adaptive,0.9,0.05,0.1185359359631469
PubMed,4,PageRank,0.9,0.05,0.6515305598808506
PubMed,4,PageRank_Adaptive,0.9,0.05,0.6529536672428964
PubMed,4,Degree,0.9,0.05,0.6523349249115722
PubMed,4,Degree_Adaptive,0.9,0.05,0.6556451963841566
PubMed,4,Betweenness,0.9,0.05,0.6401955995595917
PubMed,4,Betweenness_Adaptive,0.9,0.05,0.6354372714374081
PubMed,0,Ours,0.9,0.1,0.286441545483107
PubMed,0,Ours_Adaptive,0.9,0.1,0.2792820891831317
PubMed,0,PageRank,0.9,0.1,0.5858636564099204
PubMed,0,PageRank_Adaptive,0.9,0.1,0.5826090232012615
PubMed,0,Degree,0.9,0.1,0.5846038742960424
PubMed,0,Degree_Adaptive,0.9,0.1,0.5850368214550892
PubMed,0,Betweenness,0.9,0.1,0.5557975546742299
PubMed,0,Betweenness_Adaptive,0.9,0.1,0.5575212255511839
PubMed,1,Ours,0.9,0.1,0.3746522005159826
PubMed,1,Ours_Adaptive,0.9,0.1,0.3662193174204263
PubMed,1,PageRank,0.9,0.1,0.7220966223582728
PubMed,1,PageRank_Adaptive,0.9,0.1,0.7208550564434596
PubMed,1,Degree,0.9,0.1,0.7217006585252629
PubMed,1,Degree_Adaptive,0.9,0.1,0.7214439414623434
PubMed,1,Betweenness,0.9,0.1,0.7009335669921403
PubMed,1,Betweenness_Adaptive,0.9,0.1,0.7042632210364118
PubMed,2,Ours,0.9,0.1,0.2621697676403264
PubMed,2,Ours_Adaptive,0.9,0.1,0.2995322438940948
PubMed,2,PageRank,0.9,0.1,0.6998361273846315
PubMed,2,PageRank_Adaptive,0.9,0.1,0.698497108885195
PubMed,2,Degree,0.9,0.1,0.6991375090370996
PubMed,2,Degree_Adaptive,0.9,0.1,0.7008840549059295
PubMed,2,Betweenness,0.9,0.1,0.687260997129055
PubMed,2,Betweenness_Adaptive,0.9,0.1,0.6908705252579703
PubMed,3,Ours,0.9,0.1,0.34457732121531953
PubMed,3,Ours_Adaptive,0.9,0.1,0.3475066678659173
PubMed,3,PageRank,0.9,0.1,0.7476629776200974
PubMed,3,PageRank_Adaptive,0.9,0.1,0.7486283304935898
PubMed,3,Degree,0.9,0.1,0.7507926382872715
PubMed,3,Degree_Adaptive,0.9,0.1,0.7498048353469535
PubMed,3,Betweenness,0.9,0.1,0.7368350567212625
PubMed,3,Betweenness_Adaptive,0.9,0.1,0.7394906415715603
PubMed,4,Ours,0.9,0.1,0.3073925087796891
PubMed,4,Ours_Adaptive,0.9,0.1,0.3201414263926233
PubMed,4,PageRank,0.9,0.1,0.6639847794724308
PubMed,4,PageRank_Adaptive,0.9,0.1,0.6655350441794621
PubMed,4,Degree,0.9,0.1,0.6613665546338892
PubMed,4,Degree_Adaptive,0.9,0.1,0.6602985945023786
PubMed,4,Betweenness,0.9,0.1,0.6565407993024137
PubMed,4,Betweenness_Adaptive,0.9,0.1,0.6567169217597669
PubMed,0,Ours,1.0,0.01,0.01101252946303204
PubMed,0,Ours_Adaptive,1.0,0.01,0.00121339247840353
PubMed,0,PageRank,1.0,0.01,0.6428409935617427
PubMed,0,PageRank_Adaptive,1.0,0.01,0.6244697781324785
PubMed,0,Degree,1.0,0.01,0.7180374209259202
PubMed,0,Degree_Adaptive,1.0,0.01,0.7223650553529836
PubMed,0,Betweenness,1.0,0.01,0.4793502710279705
PubMed,0,Betweenness_Adaptive,1.0,0.01,0.5076991361955625
PubMed,1,Ours,1.0,0.01,0.005739362749641499
PubMed,1,Ours_Adaptive,1.0,0.01,0.009476683622477984
PubMed,1,PageRank,1.0,0.01,0.6708841535375764
PubMed,1,PageRank_Adaptive,1.0,0.01,0.6774853473470354
PubMed,1,Degree,1.0,0.01,0.8283697772775237
PubMed,1,Degree_Adaptive,1.0,0.01,0.8263990912135277
PubMed,1,Betweenness,1.0,0.01,0.47192949176384896
PubMed,1,Betweenness_Adaptive,1.0,0.01,0.46271683666713176
PubMed,2,Ours,1.0,0.01,0.004197695972416022
PubMed,2,Ours_Adaptive,1.0,0.01,0.04567606002805525
PubMed,2,PageRank,1.0,0.01,0.6775442510103723
PubMed,2,PageRank_Adaptive,1.0,0.01,0.6221799211970019
PubMed,2,Degree,1.0,0.01,0.8234340785750746
PubMed,2,Degree_Adaptive,1.0,0.01,0.8158890403373416
PubMed,2,Betweenness,1.0,0.01,0.3910185219946822
PubMed,2,Betweenness_Adaptive,1.0,0.01,0.44637008328180405
PubMed,3,Ours,1.0,0.01,0.016613467662624108
PubMed,3,Ours_Adaptive,1.0,0.01,0.03304757969513358
PubMed,3,PageRank,1.0,0.01,0.641343192826798
PubMed,3,PageRank_Adaptive,1.0,0.01,0.6461648130957554
PubMed,3,Degree,1.0,0.01,0.8303608581494413
PubMed,3,Degree_Adaptive,1.0,0.01,0.8310815634949065
PubMed,3,Betweenness,1.0,0.01,0.4695717018977517
PubMed,3,Betweenness_Adaptive,1.0,0.01,0.47679905691143115
PubMed,4,Ours,1.0,0.01,0.08119738822322402
PubMed,4,Ours_Adaptive,1.0,0.01,0.02276240207235291
PubMed,4,PageRank,1.0,0.01,0.6093182885075921
PubMed,4,PageRank_Adaptive,1.0,0.01,0.6312771726613824
PubMed,4,Degree,1.0,0.01,0.7552840490633999
PubMed,4,Degree_Adaptive,1.0,0.01,0.7503865136763299
PubMed,4,Betweenness,1.0,0.01,0.5451701779475397
PubMed,4,Betweenness_Adaptive,1.0,0.01,0.5408168131590333
PubMed,0,Ours,1.0,0.05,0.28377708970041654
PubMed,0,Ours_Adaptive,1.0,0.05,0.2534503382526319
PubMed,0,PageRank,1.0,0.05,0.7675252646994026
PubMed,0,PageRank_Adaptive,1.0,0.05,0.7656000618606505
PubMed,0,Degree,1.0,0.05,0.7666561073007904
PubMed,0,Degree_Adaptive,1.0,0.05,0.7669872148812141
PubMed,0,Betweenness,1.0,0.05,0.7408591572945601
PubMed,0,Betweenness_Adaptive,1.0,0.05,0.7434602292150017
PubMed,1,Ours,1.0,0.05,0.21176793510313557
PubMed,1,Ours_Adaptive,1.0,0.05,0.21180774161295948
PubMed,1,PageRank,1.0,0.05,0.852425805124429
PubMed,1,PageRank_Adaptive,1.0,0.05,0.8525801066470453
PubMed,1,Degree,1.0,0.05,0.8584244107584349
PubMed,1,Degree_Adaptive,1.0,0.05,0.8565405123941993
PubMed,1,Betweenness,1.0,0.05,0.829864193375336
PubMed,1,Betweenness_Adaptive,1.0,0.05,0.8219478429794712
PubMed,2,Ours,1.0,0.05,0.07408318292658343
PubMed,2,Ours_Adaptive,1.0,0.05,0.21670585746187226
PubMed,2,PageRank,1.0,0.05,0.8392617051578897
PubMed,2,PageRank_Adaptive,1.0,0.05,0.8396147124771133
PubMed,2,Degree,1.0,0.05,0.8428460871684688
PubMed,2,Degree_Adaptive,1.0,0.05,0.8435656790115016
PubMed,2,Betweenness,1.0,0.05,0.8287617174199873
PubMed,2,Betweenness_Adaptive,1.0,0.05,0.824645278704713
PubMed,3,Ours,1.0,0.05,0.1647393764567597
PubMed,3,Ours_Adaptive,1.0,0.05,0.15971050774155277
PubMed,3,PageRank,1.0,0.05,0.8633371235535767
PubMed,3,PageRank_Adaptive,1.0,0.05,0.8640646530128934
PubMed,3,Degree,1.0,0.05,0.867845601566615
PubMed,3,Degree_Adaptive,1.0,0.05,0.8683967602479155
PubMed,3,Betweenness,1.0,0.05,0.8358371197839887
PubMed,3,Betweenness_Adaptive,1.0,0.05,0.8374190624671257
PubMed,4,Ours,1.0,0.05,0.1833955301706606
PubMed,4,Ours_Adaptive,1.0,0.05,0.11417161212847146
PubMed,4,PageRank,1.0,0.05,0.79805707070502
PubMed,4,PageRank_Adaptive,1.0,0.05,0.8008715340826743
PubMed,4,Degree,1.0,0.05,0.8008020411597693
PubMed,4,Degree_Adaptive,1.0,0.05,0.8031126808463621
PubMed,4,Betweenness,1.0,0.05,0.7879570589582879
PubMed,4,Betweenness_Adaptive,1.0,0.05,0.789642822765533
PubMed,0,Ours,1.0,0.1,0.45811803811072
PubMed,0,Ours_Adaptive,1.0,0.1,0.3531764876568474
PubMed,0,PageRank,1.0,0.1,0.7766977797511619
PubMed,0,PageRank_Adaptive,1.0,0.1,0.7770396863459639
PubMed,0,Degree,1.0,0.1,0.7774474694495078
PubMed,0,Degree_Adaptive,1.0,0.1,0.7760417699549814
PubMed,0,Betweenness,1.0,0.1,0.7624963094398474
PubMed,0,Betweenness_Adaptive,1.0,0.1,0.7599624016761487
PubMed,1,Ours,1.0,0.1,0.49105527440081237
PubMed,1,Ours_Adaptive,1.0,0.1,0.4943245131573553
PubMed,1,PageRank,1.0,0.1,0.858848690639373
PubMed,1,PageRank_Adaptive,1.0,0.1,0.859131824244523
PubMed,1,Degree,1.0,0.1,0.8607492249639418
PubMed,1,Degree_Adaptive,1.0,0.1,0.8598476598592825
PubMed,1,Betweenness,1.0,0.1,0.8461076784076267
PubMed,1,Betweenness_Adaptive,1.0,0.1,0.8457396047209318
PubMed,2,Ours,1.0,0.1,0.3685020383513359
PubMed,2,Ours_Adaptive,1.0,0.1,0.4261779192047336
PubMed,2,PageRank,1.0,0.1,0.8459685341461284
PubMed,2,PageRank_Adaptive,1.0,0.1,0.8452293264006612
PubMed,2,Degree,1.0,0.1,0.8462790013992246
PubMed,2,Degree_Adaptive,1.0,0.1,0.8468112309759609
PubMed,2,Betweenness,1.0,0.1,0.8386651616209124
PubMed,2,Betweenness_Adaptive,1.0,0.1,0.8393895852114703
PubMed,3,Ours,1.0,0.1,0.42398538457091467
PubMed,3,Ours_Adaptive,1.0,0.1,0.3672930634288012
PubMed,3,PageRank,1.0,0.1,0.8766042425976535
PubMed,3,PageRank_Adaptive,1.0,0.1,0.8763655797302888
PubMed,3,Degree,1.0,0.1,0.8778866538433455
PubMed,3,Degree_Adaptive,1.0,0.1,0.8776038807030655
PubMed,3,Betweenness,1.0,0.1,0.8717955717367512
PubMed,3,Betweenness_Adaptive,1.0,0.1,0.8724081952542476
PubMed,4,Ours,1.0,0.1,0.4077568516805028
PubMed,4,Ours_Adaptive,1.0,0.1,0.39498346192126543
PubMed,4,PageRank,1.0,0.1,0.8101251852849536
PubMed,4,PageRank_Adaptive,1.0,0.1,0.8098930317258944
PubMed,4,Degree,1.0,0.1,0.8075908422652237
PubMed,4,Degree_Adaptive,1.0,0.1,0.8080164571234991
PubMed,4,Betweenness,1.0,0.1,0.8034062091515073
PubMed,4,Betweenness_Adaptive,1.0,0.1,0.8046524042396034
PubMed,0,Ours,1.1,0.01,0.08746028077185324
PubMed,0,Ours_Adaptive,1.1,0.01,0.15559323571745828
PubMed,0,PageRank,1.1,0.01,0.7458439539761712
PubMed,0,PageRank_Adaptive,1.1,0.01,0.7066264247793057
PubMed,0,Degree,1.1,0.01,0.8546079247910139
PubMed,0,Degree_Adaptive,1.1,0.01,0.8515626163892627
PubMed,0,Betweenness,1.1,0.01,0.6001616980245009
PubMed,0,Betweenness_Adaptive,1.1,0.01,0.6288453367932902
PubMed,1,Ours,1.1,0.01,0.0010098149267358753
PubMed,1,Ours_Adaptive,1.1,0.01,0.030586628063866386
PubMed,1,PageRank,1.1,0.01,0.714262495595049
PubMed,1,PageRank_Adaptive,1.1,0.01,0.6883852271956412
PubMed,1,Degree,1.1,0.01,0.8981396414422005
PubMed,1,Degree_Adaptive,1.1,0.01,0.8954750385279615
PubMed,1,Betweenness,1.1,0.01,0.5479886677779071
PubMed,1,Betweenness_Adaptive,1.1,0.01,0.4935304385355483
PubMed,2,Ours,1.1,0.01,0.09175315038025936
PubMed,2,Ours_Adaptive,1.1,0.01,0.090912729333232
PubMed,2,PageRank,1.1,0.01,0.7369213521818899
PubMed,2,PageRank_Adaptive,1.1,0.01,0.711787260838698
PubMed,2,Degree,1.1,0.01,0.9057039575236592
PubMed,2,Degree_Adaptive,1.1,0.01,0.9052867700974367
PubMed,2,Betweenness,1.1,0.01,0.5859432178762624
PubMed,2,Betweenness_Adaptive,1.1,0.01,0.5160538036054577
PubMed,3,Ours,1.1,0.01,0.0012163667119522606
PubMed,3,Ours_Adaptive,1.1,0.01,0.1051384585860226
PubMed,3,PageRank,1.1,0.01,0.697772165526543
PubMed,3,PageRank_Adaptive,1.1,0.01,0.7218069076342157
PubMed,3,Degree,1.1,0.01,0.8997335748508355
PubMed,3,Degree_Adaptive,1.1,0.01,0.8966961317458477
PubMed,3,Betweenness,1.1,0.01,0.5526083461603045
PubMed,3,Betweenness_Adaptive,1.1,0.01,0.5396745499645361
PubMed,4,Ours,1.1,0.01,0.08793015415338441
PubMed,4,Ours_Adaptive,1.1,0.01,0.015740327499726287
PubMed,4,PageRank,1.1,0.01,0.6800749830338604
PubMed,4,PageRank_Adaptive,1.1,0.01,0.7236271843450426
PubMed,4,Degree,1.1,0.01,0.8567125438584053
PubMed,4,Degree_Adaptive,1.1,0.01,0.8535438448223729
PubMed,4,Betweenness,1.1,0.01,0.6005789401848264
PubMed,4,Betweenness_Adaptive,1.1,0.01,0.5864938988653196
PubMed,0,Ours,1.1,0.05,0.3926103269251665
PubMed,0,Ours_Adaptive,1.1,0.05,0.34378017010097073
PubMed,0,PageRank,1.1,0.05,0.8823856602257896
